IdPago,Pago,Rfc,Factura,FormaPago,Mensaje,ReferenciaManual
3629,5.9900000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
3630,2059.510000000000218278728425502777099609375,N/E,null,null,Sin referencia,N/A
3631,423.93999999999999772626324556767940521240234375,N/E,null,null,Sin referencia,N/A
3632,1.1599999999999999200639422269887290894985198974609375,N/E,null,null,Sin referencia,N/A
3633,4.20999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
3634,7.2400000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
3635,26.339999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
3636,587.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3637,246,N/E,null,null,Sin referencia,N/A
3638,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
3639,0.67000000000000003996802888650563545525074005126953125,N/E,null,null,Sin referencia,N/A
3640,1.1999999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
3641,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
3642,4.20000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
3643,7.519999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
3644,2050.989999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
3645,442,N/E,null,null,Sin referencia,N/A
3646,1.20999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
3647,4.19000000000000039079850466805510222911834716796875,N/E,null,null,Sin referencia,N/A
3648,7.54000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
3649,26.199999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
3650,2924.90000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3651,446,N/E,null,null,Sin referencia,N/A
3652,0.91000000000000003108624468950438313186168670654296875,N/E,null,null,Sin referencia,N/A
3653,5.70000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
3654,8,N/E,null,null,Sin referencia,N/A
3655,50.00999999999999801048033987171947956085205078125,N/E,null,null,Sin referencia,N/A
3656,306,N/E,null,null,Sin referencia,N/A
3657,287,N/E,null,null,Sin referencia,N/A
3658,201,N/E,null,null,Sin referencia,N/A
3659,0.409999999999999975575093458246556110680103302001953125,N/E,null,null,Sin referencia,N/A
3660,0.7800000000000000266453525910037569701671600341796875,N/E,null,null,Sin referencia,N/A
3661,0.83999999999999996891375531049561686813831329345703125,N/E,null,null,Sin referencia,N/A
3662,2.569999999999999840127884453977458178997039794921875,N/E,null,null,Sin referencia,N/A
3663,4.9000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
3664,5.230000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
3665,2336.38999999999987267074175179004669189453125,N/E,null,null,Sin referencia,N/A
3666,956.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
3667,897.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
3668,246,N/E,null,null,Sin referencia,N/A
3669,0.67000000000000003996802888650563545525074005126953125,N/E,null,null,Sin referencia,N/A
3670,1.8300000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
3671,2.609999999999999875655021241982467472553253173828125,N/E,null,null,Sin referencia,N/A
3672,4.20000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
3673,4.78000000000000024868995751603506505489349365234375,N/E,null,null,Sin referencia,N/A
3674,11.46000000000000085265128291212022304534912109375,N/E,null,null,Sin referencia,N/A
3675,16.3299999999999982946974341757595539093017578125,N/E,null,null,Sin referencia,N/A
3676,29.879999999999999005240169935859739780426025390625,N/E,null,null,Sin referencia,N/A
3677,1523.90000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3678,534.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
3679,320,N/E,null,null,Sin referencia,N/A
3680,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
3681,1.0900000000000000799360577730112709105014801025390625,N/E,null,null,Sin referencia,N/A
3682,4.089999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
3683,4.1699999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
3684,6.839999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
3685,26.050000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
3686,2558,N/E,null,null,Sin referencia,N/A
3687,1519.970000000000027284841053187847137451171875,N/E,null,null,Sin referencia,N/A
3688,754.490000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3689,2.060000000000000053290705182007513940334320068359375,N/E,null,null,Sin referencia,N/A
3690,4.160000000000000142108547152020037174224853515625,N/E,null,null,Sin referencia,N/A
3691,4.589999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
3692,12.9000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
3693,25.980000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
3694,28.690000000000001278976924368180334568023681640625,N/E,null,null,Sin referencia,N/A
3695,781,N/E,null,null,Sin referencia,N/A
3696,250,N/E,null,null,Sin referencia,N/A
3697,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
3698,0.68000000000000004884981308350688777863979339599609375,N/E,null,null,Sin referencia,N/A
3699,1.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
3700,2.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
3701,4.269999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
3702,9.980000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
3703,2028.970000000000027284841053187847137451171875,N/E,null,null,Sin referencia,N/A
3704,269.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3705,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
3706,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
3707,0.5500000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
3708,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
3709,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
3710,3.4199999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
3711,3.45000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
3712,21.3900000000000005684341886080801486968994140625,N/E,null,null,Sin referencia,N/A
3713,2943.7899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
3714,409,N/E,null,null,Sin referencia,N/A
3715,0.2099999999999999922284388276239042170345783233642578125,N/E,null,null,Sin referencia,N/A
3716,0.729999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
3717,0.83999999999999996891375531049561686813831329345703125,N/E,null,null,Sin referencia,N/A
3718,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
3719,4.54999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
3720,5.21999999999999975131004248396493494510650634765625,N/E,null,null,Sin referencia,N/A
3721,6.019999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
3722,37.6400000000000005684341886080801486968994140625,N/E,null,null,Sin referencia,N/A
3723,484.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3724,480,N/E,null,null,Sin referencia,N/A
3725,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
3726,0.979999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
3727,1.3300000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
3728,2.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
3729,6.13999999999999968025576890795491635799407958984375,N/E,null,null,Sin referencia,N/A
3730,8.28999999999999914734871708787977695465087890625,N/E,null,null,Sin referencia,N/A
3731,8598.5400000000008731149137020111083984375,N/E,null,null,Sin referencia,N/A
3732,2558.920000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
3733,1498,N/E,null,null,Sin referencia,N/A
3734,1238.01999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
3735,2.529999999999999804600747665972448885440826416015625,N/E,null,null,Sin referencia,N/A
3736,4.0999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
3737,5.2400000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
3738,15.8300000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
3739,23.519999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
3740,25.6099999999999994315658113919198513031005859375,N/E,null,null,Sin referencia,N/A
3741,32.719999999999998863131622783839702606201171875,N/E,null,null,Sin referencia,N/A
3742,147.030000000000001136868377216160297393798828125,N/E,null,null,Sin referencia,N/A
3743,1658.40000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3744,1330.490000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
3745,664.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
3746,383,N/E,null,null,Sin referencia,N/A
3747,1.0500000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
3748,1.3600000000000000976996261670137755572795867919921875,N/E,null,null,Sin referencia,N/A
3749,2.720000000000000195399252334027551114559173583984375,N/E,null,null,Sin referencia,N/A
3750,4.53000000000000024868995751603506505489349365234375,N/E,null,null,Sin referencia,N/A
3751,6.54000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
3752,8.5099999999999997868371792719699442386627197265625,N/E,null,null,Sin referencia,N/A
3753,17.010000000000001563194018672220408916473388671875,N/E,null,null,Sin referencia,N/A
3754,28.339999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
3755,1722.079999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
3756,1481,N/E,null,null,Sin referencia,N/A
3757,811.4099999999999681676854379475116729736328125,N/E,null,null,Sin referencia,N/A
3758,1.6599999999999999200639422269887290894985198974609375,N/E,null,null,Sin referencia,N/A
3759,3.029999999999999804600747665972448885440826416015625,N/E,null,null,Sin referencia,N/A
3760,4.70999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
3761,10.3800000000000007815970093361102044582366943359375,N/E,null,null,Sin referencia,N/A
3762,18.940000000000001278976924368180334568023681640625,N/E,null,null,Sin referencia,N/A
3763,29.440000000000001278976924368180334568023681640625,N/E,null,null,Sin referencia,N/A
3764,813,N/E,null,null,Sin referencia,N/A
3765,795,N/E,null,null,Sin referencia,N/A
3766,262,N/E,null,null,Sin referencia,N/A
3767,0.7199999999999999733546474089962430298328399658203125,N/E,null,null,Sin referencia,N/A
3768,1.6599999999999999200639422269887290894985198974609375,N/E,null,null,Sin referencia,N/A
3769,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
3770,2.1699999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
3771,2.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
3772,4.480000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
3773,10.3900000000000005684341886080801486968994140625,N/E,null,null,Sin referencia,N/A
3774,13.5800000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
3775,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
3776,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
3777,580,N/E,null,null,Sin referencia,N/A
3778,1.5900000000000000799360577730112709105014801025390625,N/E,null,null,Sin referencia,N/A
3779,9.910000000000000142108547152020037174224853515625,N/E,null,null,Sin referencia,N/A
3780,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
3781,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
3782,119094.25,N/E,null,null,Sin referencia,N/A
3783,11.519999999999999573674358543939888477325439453125,N/E,null,null,Sin referencia,N/A
3784,72,N/E,null,null,Sin referencia,N/A
3785,9651.1800000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
3786,2.87999999999999989341858963598497211933135986328125,N/E,null,null,Sin referencia,N/A
3787,18,N/E,null,null,Sin referencia,N/A
3788,294,N/E,null,null,Sin referencia,N/A
3789,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
3790,3.7599999999999997868371792719699442386627197265625,N/E,null,null,Sin referencia,N/A
3791,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
3792,0.59999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
3793,599.3999999999999772626324556767940521240234375,N/E,null,null,Sin referencia,N/A
3794,1.229999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
3795,7.6699999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
3796,714,N/E,null,null,Sin referencia,N/A
3797,1.45999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
3798,9.1199999999999992184029906638897955417633056640625,N/E,null,null,Sin referencia,N/A
3799,1057.84999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
3800,2.890000000000000124344978758017532527446746826171875,N/E,null,null,Sin referencia,N/A
3801,18.0799999999999982946974341757595539093017578125,N/E,null,null,Sin referencia,N/A
3802,861.279999999999972715158946812152862548828125,N/E,null,null,Sin referencia,N/A
3803,714,N/E,null,null,Sin referencia,N/A
3804,628,N/E,null,null,Sin referencia,N/A
3805,1.2800000000000000266453525910037569701671600341796875,N/E,null,null,Sin referencia,N/A
3806,1.3000000000000000444089209850062616169452667236328125,N/E,null,null,Sin referencia,N/A
3807,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
3808,2.359999999999999875655021241982467472553253173828125,N/E,null,null,Sin referencia,N/A
3809,2.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
3810,8.0299999999999993605115378159098327159881591796875,N/E,null,null,Sin referencia,N/A
3811,12.199999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
